Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Norway,NOR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,4586678161,5267644267,5746139681,8276167078,11237053698,13488384702,15656875116,17703766322,16416839937,19333671230,23299809185,22306266075,22290402387,20438802877,20504546269,22448500875,28849824594,31705615626,33175932627,34084003186,39122700750,37780375192,39401877410,36845396223,39271653508,46643834643,50313743173,51824010633,53777171203,50534212714,49207542740,49088965369,52991447889,61127507868,73112473730,83779123011,94091943867,1.16705E+11,1.32814E+11,1.07291E+11,1.21079E+11,1.40067E+11,1.39534E+11,1.4787E+11,1.47559E+11,1.23655E+11,1.23078E+11,1.30071E+11,1.39774E+11,1.40014E+11,1.21847E+11,1.41245E+11,1.58287E+11
Nepal,NPL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,102375639.8,79406746.29,58537865.86,57920045.88,80592592.51,71901234.5,80592592.51,81086387.52,100827880.8,128470911,210631428.3,205966276.4,197919992,248201284.5,295583341.7,364500008.3,446416683.3,450514032.9,521619390.4,502021598.5,523971554.7,578786935.7,618261968.8,780457946,785537474.3,785781976.7,909166930.6,875325167,1052504167,1278518367,1519145030,1611500000,1854725583,1645665860,1495923473,1781598378,1996693878,1724111682,1807224670,2143236207,2396740073,2832075349,3275658805,4172661317,4455549991,5825346141,6146530661,6331144943,7218389100,8151238002,8879790238,8322479253,10670300492,13453790784,14176869010,11405416672,14007303196,17408444770
Nauru,NRU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22900627.81,44367170.16,52590220.88,73866505.31,97313162.43,108991239.5,95358140.38,89747053.72,112392657.5,119438478.1,113960036.2,140312212.3,174141012.7
New Zealand,NZL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,1628922661,1716099250,2047857804,3054125504,4590379490,3862660944,3980904131,4286354498,4799331104,6256349050,6947500483,7557286392,7420247633,7191594586,7450347009,7758920536,7997993240,9643324705,10034052311,11255844233,11758799976,10888911292,11679480227,12606446742,15507894062,17590497080,18774802276,17791174490,15900122242,17893507707,17245314931,17132943477,19861008428,24776474899,30398777930,34110399211,33455677323,39993385757,43041400155,32056967956,40992659831,48544383578,49626355944,51933398299,54720570749,48010599906,48833121596,54996832239,59167968818,57672733262,47264100472,66568114302,
OECD members,OED,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,2.96573E+11,3.29637E+11,3.91975E+11,5.31421E+11,7.39E+11,7.58323E+11,8.59376E+11,9.76901E+11,1.13487E+12,1.45162E+12,1.73626E+12,1.68912E+12,1.59091E+12,1.56847E+12,1.68435E+12,1.73069E+12,1.98351E+12,2.35581E+12,2.69938E+12,2.93613E+12,3.40457E+12,3.45072E+12,3.67728E+12,3.52789E+12,3.94582E+12,4.65716E+12,4.89067E+12,5.01577E+12,5.13118E+12,5.41793E+12,5.98853E+12,5.80238E+12,5.99629E+12,6.90926E+12,8.21987E+12,9.19072E+12,1.03861E+13,1.17894E+13,1.31632E+13,1.03092E+13,1.19022E+13,1.39171E+13,1.37149E+13,1.39414E+13,1.43093E+13,1.28858E+13,1.27641E+13,1.39064E+13,1.52146E+13,1.50562E+13,1.35292E+13,1.64825E+13,1.88528E+13
Oman,OMN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,24026290.88,27839977.77,28559977.19,50399959.75,96727622.71,160511552.8,266627758.5,786045167.3,1062826291,1176896645,1207295603,1335263177,1519976553,2252461211,2764910547,3259988429,3019687328,3315020813,3720377828,2997523836,2270480884,2629388817,,3224967490,3940182055,4426527958,4754226268,4494148244,4907672302,5464239272,6111833550,7003901170,6013003901,6351105332,7209362809,7513654096,8657997399,11024707412,11172951886,13778542003,19439087126,26587776333,21537061118,24237485046,29235370611,34396618986,41831729519,37856957087,36777113134,31210923277,34960468140,35374252276,32568530559,34022401821,36502257477,
Other small states,OSS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33534994729,42928375371,45498662581,46806496441,47494914385,45993112885,48099133151,47974329475,51616864221,61648623802,74851132056,88950733720,1.08667E+11,1.34774E+11,1.57799E+11,1.31966E+11,1.47708E+11,1.86246E+11,2.05393E+11,2.13056E+11,2.16085E+11,1.91773E+11,1.95157E+11,2.08228E+11,2.2978E+11,2.29381E+11,2.09063E+11,2.44814E+11,
Pakistan,PAK,Imports of goods and services (current US$),NE.IMP.GNFS.CD,495590088.2,577278454.4,620327593.4,732255354.9,801763964.7,1007139857,806173876.5,1013229735,932801344,916841663.2,1037799244,1117807644,814017565,907783978.1,1535555556,2324848485,2409494949,2701111111,3292929293,4295858586,5512929293,6275656566,6492985782,6458110236,6843425349,7040171504,6415065096,6366035537,7473483338,8174710000,8100453419,8434875711,9984113832,11552190707,9883122600,11777213240,13567628711,12967600154,10900343052,10684436425,10862333897,11361301958,11073075674,13423663992,14337311100,21422766419,29577339842,30135517579,39478276163,33085901223,34286243867,40524462609,45794077261,46374205377,45594464212,46130522412,50070597365,58514393065,67821962287,62624560772,52327295676,62659184459,82282143384
Panama,PAN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,292100100,321486400,372814600,434329900,441970400,496433000,560299300,603791100,630826500,731327800,832024900,925391300,1030379300,1152110300,1806463200,1968574100,1920906000,1963649700,2167125500,2701126300,3343857700,3730569700,3460434900,2724782300,2929064300,3180313400,3413764500,3497613100,2824846900,3393593400,4137057400,5369275600,6315044100,6641440500,7264372200,7664630500,8362252100,9433963500,9678913600,8470864100,8856300400,8496734500,8343913600,8264774200,9891553000,11657508000,13011610600,16634700000,22290400000,18755600000,23031800000,29225600000,33503100000,33047400000,31816500000,28263800000,26310600000,28379492400,,,,,
Peru,PER,Imports of goods and services (current US$),NE.IMP.GNFS.CD,521357000.8,643328375.7,721234798.8,776482908.5,818467051.3,980611455.6,1170768069,1249655603,1082687378,1080103339,1157622719,1224806241,1322997436,1687338580,2958656331,3616472288,3176349370,3217196370,2439416948,2964592488,4012390289,4918094895,4849715099,3729505450,3057815383,2824798399,3950815558,5417433054,2797976000,2521553528,3637366658,4964700219,5561752159,5683170881,7249134948,9770813015,10132013201,11043543544,10684099133,8937804698,9712312674,9606339614,9845922051,10929811451,12701974339,15598932266,18835277591,24690635986,34605420554,26182192418,35180390248,43774372753,48490543908,50251322753,48682934569,45316298744,43730757554,48096474023,52175153420,52296707459,42658514569,59232262254,70593271490
Philippines,PHL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,7741092151,7727510026,7401720525,6389098376,5530347356,5497051250,7110796810,8338839042,10451338953,11884167064,12042290182,14629139015,17470673303,20814444650,26565213502,33097093183,39658754602,31488192531,33185852872,34981626688,34524004924,36959602270,39402271614,43034427723,45777706109,50557043212,55577057341,62341268702,53966292586,69239834376,74224237147,79558185809,84169698018,89583209288,97858999264,1.11848E+11,1.26846E+11,1.45499E+11,1.52459E+11,1.19257E+11,1.48699E+11,1.78013E+11
Palau,PLW,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,68880011.03,72912011.67,85456013.68,104720016.8,130704020.9,156912025.1,175056028,194432031.1,253008040.5,348208055.8,418007864.7,414352037.3,452341725.4,584641961.6,626265448,616543108.7,759152987.7,884719823.5,1045721332,1357486784,1467530158,1432985388,1369617542,1356627722,1270800757,1359873003,1561627053,1898385623,1870638888,1575953452,1975315126,2000829359,1837898712,2188351144,2026003218,2495111002,2470798271,1849984946,1838951201,1734030165,1609847465,1739815379,1910762304,2313836701,,,,,,,,,,,,,,,,,,
Poland,POL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29569687764,37618411780,43365157618,53786614490,51042720033,58004291228,59122352769,64248494702,78626922854,94925919935,1.09964E+11,1.38367E+11,1.81541E+11,2.29933E+11,1.6765E+11,2.0199E+11,2.34448E+11,2.22801E+11,2.31053E+11,2.48408E+11,2.16458E+11,2.22188E+11,2.58257E+11,2.98526E+11,2.95009E+11,2.83736E+11,3.70533E+11,4.17072E+11
Pre-demographic dividend,PRE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,8266144688,9194310116,10059002820,13395183223,21966396270,31220976323,36042480985,40567603447,44684748431,55491916504,72363711973,87017826095,82844106017,49343622963,46790045957,47733745036,46350842090,54386549388,51888073066,55475450607,58255640049,43285829378,38686373397,32783413939,32579755360,43799098897,48764777402,62546437867,67168383421,75179611527,80605971113,87161728521,86793719877,1.04542E+11,1.1474E+11,1.4665E+11,1.63821E+11,2.20549E+11,2.81278E+11,2.77203E+11,3.03199E+11,3.64291E+11,3.5637E+11,3.87184E+11,3.96281E+11,3.19906E+11,2.71257E+11,2.98566E+11,3.47103E+11,3.74431E+11,2.75032E+11,3.29328E+11,
Puerto Rico,PRI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,905500000,,,1146900000,1341000000,1503600000,1646600000,1796100000,1947800000,2231300000,2513400000,2879100000,3107800000,3496200000,4261500000,4950700000,5431800000,6108100000,6556200000,7386800000,8638200000,9239200000,8490500000,8506800000,9528400000,10112200000,10098900000,10723800000,11859100000,14042800000,15721600000,15904300000,15387300000,16385900000,16654200000,18816600000,19060900000,21387400000,21797500000,25299400000,27042800000,29149300000,28984600000,33749700000,38897600000,38905200000,42630200000,45265800000,44928300000,40651000000,40810100000,44662200000,46576200000,45100800000,42580400000,43092800000,43316300000,45938000000,46488400000,49401600000,44513000000,45051600000,51509000000
"Korea, Dem. People's Rep.",PRK,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,1954344491,2302600707,2797946627,3968323794,5759928966,4943349020,4891100796,5594295443,5958549270,7863475410,10783476171,11270547231,10708695762,9363968512,8884931526,8751378986,10858608766,15532868934,20038610028,21452554113,28247582618,30177947829,34266584497,29049311807,31944022947,39151232586,41278931635,41132256146,45239506901,46950345046,46550613708,45789575479,47495078930,55799780174,67301751547,70735904961,79723354569,93196905901,1.07513E+11,83673807857,89801905968,94725068832,82755123140,87194990738,92113302361,79509937177,80637085945,92339158801,1.04154E+11,1.03329E+11,89759221943,1.12988E+11,1.32492E+11
Paraguay,PRY,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,69873015.87,75206349.21,76992063.49,86817460.32,101253968.3,95857142.86,105952381,106428571.4,142063492.1,228810749.5,269849206.3,306468254,469507936.5,566103174.6,736523809.5,891841269.8,1011111111,1070794118,901287917.3,1024424371,890425801.6,1223304161,1433992382,1561507834,1478470884,2271653935,2674820829,2838888199,3891800193,4900392491,5100987429,4923048705,4729946872,4349322683,3071972020,3127286332,2715523960,2300391879,2613734808,3312407417,4018871465,5162332824,6361555843,9437298146,7320133405,10612353645,12905516592,12242913363,13395086062,13574801964,11652967035,11049206545,12834286843,14165794033,13325018665,10448804175,13685252819,16428665183
West Bank and Gaza,PSE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2044700000,2441200000,2497700000,2746200000,2885600000,3363500000,2895400000,2696200000,2233600000,2516400000,3137400000,3573900000,3683400000,4284100000,4645300000,4943200000,5264300000,5723200000,6299900000,6845800000,7263000000,7645500000,7871500000,8503400000,9023700000,9161700000,8065700000,10094400000,12873600000
Pacific island small states,PSS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,1178446151,1316900750,1161192598,1127660073,1094631728,1061578442,1038766573,1080221248,1304797067,1489409484,1754399858,1745822611,1746274055,1961367479,2209737011,2330361819,2426673614,2380209263,1984735255,2166302868,2134689097,2079052472,2099997364,2657850432,3150816492,3316019230,3577876732,3812772390,4549076252,3590802324,4238522913,4949057844,5210904276,5668230171,5571745654,5180929274,5176959760,5594908150,6120889308,6352216230,4615007507,5198354413,6403758092
Post-demographic dividend,PST,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,2.96416E+11,3.30165E+11,3.92742E+11,5.31748E+11,7.39188E+11,7.57966E+11,8.62835E+11,9.80645E+11,1.14049E+12,1.4572E+12,1.73979E+12,1.69023E+12,1.6109E+12,1.59393E+12,1.71288E+12,1.75665E+12,2.01521E+12,2.3993E+12,2.74919E+12,2.98573E+12,3.43825E+12,3.48211E+12,3.70662E+12,3.57195E+12,4.01277E+12,4.75581E+12,4.95097E+12,5.04878E+12,5.07461E+12,5.35425E+12,5.91657E+12,5.71686E+12,5.90071E+12,6.80669E+12,8.09764E+12,9.03669E+12,1.01936E+13,1.15292E+13,1.29015E+13,1.01476E+13,1.17366E+13,1.37203E+13,1.35781E+13,1.3809E+13,1.40947E+13,1.26371E+13,1.24493E+13,1.35708E+13,1.48539E+13,1.45564E+13,1.30935E+13,1.59488E+13,1.7875E+13
French Polynesia,PYF,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914656733.6,893714424.6,836135903.6,870434185.4,1004626414,1015821963,935719369.3,1084755371,919664518.9,836843106,,,,,,,,,,,,,,,,,2042882815,2701628759,2116542421,2036087878,,
Qatar,QAT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490659451,3526098984,3604120769,4085989011,4098351648,3184065934,3965659341,5099450549,5446428571,6699450549,8315659341,13207967033,21767307692,28566208791,32356868132,28370604396,29717307692,43792582418,54693406593,58953296703,64004395604,59271428571,63475274725,62192582418,65810989011,66769780220,59064560440,61326923077,
Romania,ROU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10012444973,6213078753,9093750000,7377796003,8109367943,11476554050,12678235485,12454200019,12852123867,11257603167,10033341056,12046884476,13680172970,18478846117,26152718977,34287059676,45041883481,67730544448,83625425540,56494830823,64882249284,78729267179,73064211983,78106402905,83680518337,75016626446,80557361702,94191828484,1.09319E+11,1.11208E+11,1.03517E+11,1.32222E+11,1.48949E+11
Russian Federation,RUS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06427E+11,92740965658,67259259259,2.22111E+11,1.32674E+11,91639498027,1.0242E+11,85589979710,91218668971,66522411128,51275385865,62417348027,74250942749,84408293461,1.0276E+11,1.30993E+11,1.64341E+11,2.07915E+11,2.79983E+11,3.66597E+11,2.50605E+11,3.22367E+11,4.08776E+11,4.47048E+11,4.68622E+11,4.26062E+11,2.8164E+11,2.6383E+11,3.27207E+11,3.4452E+11,3.52089E+11,3.05255E+11,3.79554E+11,3.49175E+11
Rwanda,RWA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,12000000.01,12000000.01,16000000.02,16200002.02,16400000.02,25200000.03,24902858.31,24593001.02,26070001.03,27089999.03,33500001.03,37610073.19,40062970.57,39083911.3,65821689.96,101216676.1,123695595.7,131859989.7,215559846.5,252391535,331033186.5,306102651.8,339856123.6,307168195.6,312153027.1,341193277.4,391947042.5,412959120.1,421685472.4,415791947.2,358799643.9,345146482.2,370561981.2,404236921.9,488303932.7,334008653.4,362153710,475297232.9,461714701.8,472851679.2,457371645.9,431274259.4,421290793.8,460447697.9,548212939.9,690285714.3,741573929.8,907851651.4,1363945939,1500227017,1625273141,1862866658,2185172741,2283504256,2474496594,2731456414,2961879318,3067026264,3342050885,3741294374,3648739634,3887428248,5044390112
South Asia,SAS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,4004738244,4013238270,4266667956,4774410573,5373668166,5660547828,5481997435,5647069292,5125471193,5044815951,5530519784,5768428973,5317099709,7008479025,10499777249,12339617878,12207488443,13402456954,16207939491,21737464365,29431625272,29117249568,29272020441,29773739262,29283665619,31435175416,30274362504,32703881783,37388473089,40609160831,44598269556,40902293129,47981456360,50823913291,56345868918,71480735442,76698991191,81256305230,83414116211,91777813805,98105762950,98748871803,1.10816E+11,1.32048E+11,1.81045E+11,2.39269E+11,2.99185E+11,3.79397E+11,4.4737E+11,4.34037E+11,5.47608E+11,6.89393E+11,7.0197E+11,6.60128E+11,6.66314E+11,6.04632E+11,6.22036E+11,7.43203E+11,8.30295E+11,7.85978E+11,6.64975E+11,9.49311E+11,1.14911E+12
Saudi Arabia,SAU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,1035019955,1118868488,1159604444,1287303008,1765770997,3126415385,5995623664,10165081290,15522308786,24156717684,33389010456,38304747540,44919929173,55459139063,59945087350,61584659913,54097332577,38070679183,31120442884,31821094793,31068624833,36304672897,36904405874,48117222964,49331375167,44483311081,35240587450,39711615487,42253404539,43199465955,38830933333,37485333333,46926133333,44058400000,44830400000,51744266667,62350400000,81797389982,1.13495E+11,1.45279E+11,1.76685E+11,1.62069E+11,1.74203E+11,1.97977E+11,2.15206E+11,2.29901E+11,2.55383E+11,2.47307E+11,1.9811E+11,2.01976E+11,2.09589E+11,2.18941E+11,1.82184E+11,2.13016E+11,2.57269E+11
Sudan,SDN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,146467547.8,175473866.1,199885124.1,243825388.4,248994831.3,217690982.8,207064905.8,249856405.1,282596209.9,284606548.8,344629524.3,393164848.9,413842620.4,523836876.9,820505459,1095060313,1151062611,1246962411,1236714092,1629436897,2080000004,2540894387,2131681195,1746153846,1723076923,959190981,828000000,1346666667,1106666667,2000000000,2377777778,5184280866,1014351939,642630613.5,1269090759,1355785143,1250799827,1461894948,1707000639,1808997213,1644890004,1686810014,2578369994,3029824000,4298519416,7533592012,9554137982,10403689996,10681683261,10628951858,11310056198,11786795441,9479259717,11456788598,10167884908,10160225168,10579689237,15202039094,4597125307,5713051071,1305725563,642720121.7,582580856.1
Senegal,SEN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,126271876.6,174678730.9,173017580.3,177791211.7,190639574.5,180697022.4,198969377.8,201513830.8,288978829.4,301745803.1,301688940.7,326227163.8,417121327.3,529963307.9,757849593.8,872642938.6,936697268.6,1126395028,1060183570,1264686527,1496960297,1822808302,1504650627,1600297543,1482612972,1294595861,1524007493,1626029777,1643548737,1691678609,2049748975,1934759333,2056499108,1858224794,1687427597,2028765972,1849069200,1746494218,1920046183,2009562328,1859032675,2083798869,2349065893,2858883232,3482299974,3863797092,4080719718,5418129800,7064428716,5314157876,5235657919,6461833844,6976207979,7241502997,7258510979,6298158532,6197109691,7511561698,8978699791,9186797788,9651853861,12277575086,15335624147
Singapore,SGP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1243752490,1200305760,1227157799,1428972762,1188741743,1308987919,1430834764,1505968208,1869679408,2349945445,2785458083,3165523324,3328711443,4708693333,8589077887,8250441134,9896765487,10869354055,12716323686,17695118734,24854915847,28576639268,30107256118,29571682243,30939233318,29103089400,27154402073,33687287591,44438888889,51266199563,60411526432,70627959479,77981337862,91975766253,1.1055E+11,1.4431E+11,1.53364E+11,1.54759E+11,1.24556E+11,1.37834E+11,1.69108E+11,1.49415E+11,1.53299E+11,1.70522E+11,2.15771E+11,2.49571E+11,2.9328E+11,3.28426E+11,4.03369E+11,3.24906E+11,4.11718E+11,4.91028E+11,5.09016E+11,5.28921E+11,5.30589E+11,4.65345E+11,4.41743E+11,4.97447E+11,5.5719E+11,5.50594E+11,5.25324E+11,6.31615E+11,7.01629E+11
Solomon Islands,SLB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,173530095.9,183872901.3,183296464.7,172390028.4,172723078.6,157350921.8,146425495.3,156242850.3,230010164,227189313.5,206423378.8,262639285.4,258870940.2,308369583.4,351222772.8,324730614.5,273948916.1,292713767.8,194989287.5,159565397.9,132051313.3,112921883.1,81792656.74,141834263,177521103.8,217135135.6,263724421.9,358768949.3,408522721.2,344206785.6,547833004.4,607439164.4,650831812.5,690209086.9,682707013.5,620615183.3,626559745.6,678981622.7,749123904,752899203.8,556763630.6,619639646.6,765157558.1
Sierra Leone,SLE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,109750122.5,112419955,118719952.5,109222930.6,88560035.42,102960041.2,127200050.9,135877741.3,135117972.9,134624998.3,169499292.1,234175794.7,172082116.3,184911129.7,230649487,300480854.5,420652514.4,443016706.5,335930138.2,219271934.4,134903085.7,142319763.1,73576323.16,153073245.9,151841891.2,164864495.1,220884254.6,226186928.5,223732479,219705726.9,233892960.6,230235699.2,302772890.2,128198675.5,143021872.6,133349961.2,250503322,300791964.6,373951405.4,443246731.1,421775811.6,483591170,472171800.5,532971850.5,643759697,685540147.4,888970139.5,1642834835,1989233242,2894443256,2629234404,2001365445,2002833175,1796266882,1602530536,1546805316,1481614691,1761846791,
El Salvador,SLV,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,252880000,276800000,279760000,273680000,270680000,278120000,315680000,355440000,475720000,680200000,720040000,857200000,1102320000,1236480000,1286440000,1188160000,1154480000,967760600,1048723500,1044917600,1135807500,1095515800,1033141700,933715700,1035800000,1499153633,1603417100,1891815600,2281645100,2705134100,3373053900,3272855600,3836743500,3990321100,4129349000,4935859900,5021277400,5117092900,5603962500,6021905400,6533150000,7602490000,8855300000,9699500000,7413800000,8595000000,10201700000,10495790000,11155200000,10969480000,11033340000,10731440000,11309300000,12151540000,12388470000,10400310000,15458680000,18070440000
San Marino,SMR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085260046,2159607503,2217595875,2365343359,2315473778,2164289222,2934397278,
Somalia,SOM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,30939958.48,44239946.43,55999932.75,56139923.74,69859927.2,50301993.28,58099990.15,60479975.76,61697961.83,72457142.86,54000013.71,65931998.26,85671836.55,136273183.2,186973778.6,191088160.2,192486095,295217382,316988817.7,445931808.9,534102368.1,477996187.2,526993563.7,533432443.5,481494597.3,169206456.5,273465478,315205176.1,230343008.3,490450254.3,346105374.5,,,,,,,,,,,,,,,,,,,,,,,3561000009,3903999994,3987000000,4194000000,4624000000,5122000005,5423000000,5818000000,6544000010,7388574480
Serbia,SRB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384067797,3911862197,5400470206,4583104040,2969446469,942619356.3,4647702726,6295732962,8548771043,12833921420,12471833414,15417941256,20858224058,26220470717,17917945387,18599441135,22563779942,21492658568,23262513959,23603524939,20707751966,21706658603,25206897624,29908529642,31394672361,30146402366,39286974242,47097216291
Sub-Saharan Africa (excluding high income),SSA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,8522613730,9555099923,9467166478,10206803461,10463150773,11626930376,13742292326,15155090888,15398202095,20911805858,31337961867,38864731355,41386640853,42945892279,49497729740,58193761887,78307437919,86592203704,70193814925,56321329135,53039999884,47120445855,51546272707,60881024836,64538163601,67295097030,74545310000,78460617519,77180041133,72218653157,77387218439,97206440073,1.03204E+11,1.10722E+11,1.09116E+11,1.00057E+11,1.05853E+11,1.1083E+11,1.18736E+11,1.5114E+11,1.7476E+11,2.11678E+11,2.53828E+11,3.29485E+11,3.90781E+11,3.54747E+11,4.10553E+11,4.97757E+11,4.86746E+11,5.1253E+11,5.10977E+11,4.3331E+11,3.86592E+11,4.1942E+11,4.75287E+11,4.80539E+11,3.55401E+11,4.57216E+11,5.29348E+11
South Sudan,SSD,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4556634294,4222409862,4308920517,4047444597,3434803458,7567840881,3664089627,3467364408,,,,,,,
Sub-Saharan Africa,SSF,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,8525579554,9558425046,9470461000,10210355373,10466791893,11630976485,13747074570,15160364777,15403560586,20919083054,31348867308,38878256072,41401043180,42967392036,49529040986,58251692177,78366338555,86636595099,70258367433,56384895126,53106149483,47205583517,51636247573,60973021923,64684366011,67446099355,74717189493,78612438503,77355842821,72453426447,77580314659,97419131862,1.03581E+11,1.1105E+11,1.09494E+11,1.00498E+11,1.06371E+11,1.11499E+11,1.1935E+11,1.51763E+11,1.75457E+11,2.12619E+11,2.54871E+11,3.3044E+11,3.91869E+11,3.55743E+11,4.11602E+11,4.98941E+11,4.88044E+11,5.13879E+11,5.12565E+11,4.34708E+11,3.88097E+11,4.21163E+11,4.77055E+11,4.82246E+11,3.56606E+11,4.58821E+11,5.3131E+11
Small states,SST,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47087805692,58687283189,62260266111,64938753800,65575451442,64437364180,68034995781,67460258495,71507855229,83474824774,99560921067,1.17695E+11,1.42182E+11,1.72196E+11,2.01228E+11,1.66023E+11,1.84429E+11,2.29987E+11,2.51172E+11,2.60104E+11,2.63705E+11,2.34427E+11,2.37749E+11,2.54262E+11,2.80122E+11,2.79881E+11,2.4998E+11,2.93256E+11,
Sao Tome and Principe,STP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192914677,1387613843,1846265938,1697267760,1678069510,,,,,,,,,,,,
Slovak Republic,SVK,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4251767395,6602608481,10819201708,9869717732,10695987662,14115313725,17460205323,17726047355,16884531827,15577954489,16253875874,19871121855,22379998737,29471992636,40553163472,47374109102,59010359788,71803694372,82643702952,60974412963,70097455676,83591215471,80747227139,86972645184,87878377972,78755121134,81467821159,88939916510,99735873961,96815790542,89049522960,1.09597E+11,1.21044E+11
Slovenia,SVN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12933093220,8912382609,6661506486,6919187302,7870249302,10180543874,10189789306,10111527611,10893287651,11000424522,10918374946,11020070089,12057382544,15208840680,19444956403,21887254073,25630375110,33276137347,38163318803,28245914568,30475638368,35608737593,32368232185,33668189401,34697051481,29807624111,30915723138,36028299307,41364665347,40802920386,36786335441,47725668510,55130712375
